기관 명,모델명,시리얼,불법주정차 감지수,5분이상 주정차 차량 감지수,동작여부,등록일시
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 20:59:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 20:59:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 21:19:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 21:19:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 21:39:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 21:39:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 21:59:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 21:59:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 22:19:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 22:19:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 22:39:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 22:39:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 22:59:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 22:59:43","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 23:19:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 23:19:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 23:39:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 23:39:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 23:59:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 23:59:43","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-16 00:19:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 00:19:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 00:39:43","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-16 00:39:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 00:59:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 00:59:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 01:19:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 01:19:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 01:39:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 01:39:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 01:59:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 01:59:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 02:19:53","",""
